abuse;status;unemrate;age;educ;married;famsize;white;northeast;midwest;south;cigtax;employ
0;3;5;44;14;1;1;1;0;0;1;24;1
0;3;5;40;12;1;4;1;0;0;1;24;1
0;3;5;27;10;0;5;1;0;0;1;24;1
0;3;5;38;12;1;4;1;0;0;1;24;1
0;3;5;30;12;1;4;1;0;0;1;24;1
0;3;3;41;13;1;1;1;1;0;0;26;1
0;3;3;36;12;1;3;1;1;0;0;26;1
0;3;3;27;12;1;2;1;1;0;0;26;1
0;3;3;51;12;1;2;1;1;0;0;26;1
0;3;3;57;12;1;4;1;1;0;0;26;1
0;3;3;57;14;1;2;1;1;0;0;26;1
0;3;3;47;12;1;4;1;1;0;0;26;1
0;3;3,299999952;51;10;1;3;1;1;0;0;26;1
0;3;3,299999952;31;12;1;3;1;1;0;0;26;1
0;3;7,599999905;43;18;1;2;1;0;1;0;21;1
0;3;7,599999905;34;17;1;4;1;0;1;0;21;1
0;3;7,599999905;53;12;1;3;1;0;1;0;21;1
0;3;7,599999905;44;18;1;5;1;0;1;0;21;1
0;3;7,599999905;31;13;0;1;1;0;1;0;21;1
1;3;7,599999905;30;13;1;1;0;0;1;0;21;1
1;1;7,599999905;32;11;1;3;1;0;1;0;21;0
0;2;7,599999905;57;12;1;6;1;0;1;0;21;0
0;3;7,599999905;57;14;1;2;1;0;1;0;21;1
0;1;7,599999905;53;18;0;1;1;0;1;0;21;0
0;3;5,300000191;42;16;1;2;1;0;0;0;10;1
0;3;5,300000191;35;13;1;5;1;0;0;0;10;1
1;3;5,300000191;44;4;1;3;1;0;0;0;10;1
0;3;5,300000191;48;3;1;6;1;0;0;0;10;1
0;3;5,300000191;31;6;1;5;1;0;0;0;10;1
0;3;5,300000191;54;12;1;3;1;0;0;0;10;1
0;3;5,099999905;46;8;1;7;1;1;0;0;18;1
0;3;5,099999905;40;14;1;2;1;1;0;0;18;1
0;1;4,199999809;53;8;0;2;1;1;0;0;21;0
0;3;4,199999809;38;14;1;2;1;1;0;0;21;1
1;1;4,199999809;26;8;0;1;1;1;0;0;21;0
0;3;4,199999809;32;12;1;3;1;1;0;0;21;1
0;3;4,199999809;40;12;1;4;1;1;0;0;21;1
0;3;4,199999809;53;11;1;3;1;1;0;0;21;1
0;3;4,199999809;32;12;1;3;1;1;0;0;21;1
1;3;4,199999809;43;12;1;1;1;1;0;0;21;1
0;3;4,199999809;41;17;1;1;1;1;0;0;21;1
0;3;4,199999809;36;16;1;4;1;1;0;0;21;1
0;3;5,300000191;38;18;1;3;0;0;0;0;10;1
0;3;5,300000191;32;12;1;5;1;0;0;0;10;1
0;3;5,300000191;42;5;1;4;1;0;0;0;10;1
0;3;5,300000191;46;12;1;7;1;0;0;0;10;1
0;1;5,300000191;38;11;1;6;1;0;0;0;10;0
0;1;5,300000191;42;14;1;4;1;0;0;0;10;0
0;3;5,300000191;37;14;1;1;0;0;0;0;10;1
0;1;5,300000191;41;12;0;1;0;0;0;0;10;0
0;3;5,300000191;29;7;1;5;1;0;0;0;10;1
0;3;5,300000191;41;9;0;1;1;0;0;0;10;1
0;3;5,300000191;34;12;1;5;1;0;0;0;10;1
0;3;5,300000191;58;12;1;1;0;0;0;0;10;1
0;3;5,300000191;33;12;1;5;1;0;0;0;10;1
0;3;5,300000191;48;6;1;7;1;0;0;0;10;1
0;1;5,300000191;33;12;1;4;0;0;0;0;10;0
0;3;5,300000191;31;14;1;3;1;0;0;0;10;1
0;3;5,300000191;33;16;0;1;1;0;0;0;10;1
0;3;5,300000191;48;18;0;1;1;0;0;0;10;1
1;2;5,300000191;45;18;0;1;1;0;0;0;10;0
0;3;5,300000191;25;12;1;3;1;0;0;0;10;1
0;3;5,300000191;47;12;1;5;0;0;0;0;10;1
0;3;5,300000191;36;12;1;4;1;0;0;0;10;1
0;1;5,300000191;45;13;0;1;1;0;0;0;10;0
0;3;5,300000191;30;12;0;1;1;0;0;0;10;1
0;3;5,300000191;44;14;1;4;1;0;0;0;10;1
0;3;5,300000191;48;6;1;3;1;0;0;0;10;1
0;3;5,300000191;39;18;0;1;1;0;0;0;10;1
0;3;5,300000191;34;12;1;1;1;0;0;0;10;1
0;3;5,300000191;31;14;0;3;1;0;0;0;10;1
0;3;5,300000191;25;12;0;3;1;0;0;0;10;1
0;3;5,300000191;28;16;1;3;1;0;0;0;10;1
0;3;5,300000191;54;15;1;2;1;0;0;0;10;1
0;3;5,300000191;42;18;1;3;1;0;0;0;10;1
0;3;5,300000191;38;16;0;1;1;0;0;0;10;1
0;3;5,300000191;44;14;0;2;1;0;0;0;10;1
0;3;5,300000191;47;18;1;4;1;0;0;0;10;1
0;3;5,300000191;25;16;0;1;1;0;0;0;10;1
0;3;5,300000191;37;18;1;1;1;0;0;0;10;1
0;3;5,300000191;30;14;1;2;1;0;0;0;10;1
1;3;5,300000191;35;16;1;4;1;0;0;0;10;1
0;3;5,300000191;58;15;1;2;1;0;0;0;10;1
0;3;5,300000191;29;14;0;1;0;0;0;0;10;1
0;3;5,300000191;36;17;1;2;1;0;0;0;10;1
0;1;5,300000191;38;13;1;3;0;0;0;0;10;0
0;3;5,300000191;28;17;0;1;1;0;0;0;10;1
0;3;6,699999809;33;16;1;2;0;0;0;1;23;1
0;3;6,699999809;28;12;1;3;1;0;0;1;23;1
0;3;6,699999809;53;12;1;2;0;0;0;1;23;1
0;3;6,699999809;54;11;1;1;1;0;0;1;23;1
0;3;6,699999809;46;13;0;1;1;0;0;1;23;1
0;3;5,300000191;37;16;1;1;1;0;0;0;10;1
0;3;5,300000191;40;18;1;4;1;0;0;0;10;1
0;3;5,300000191;40;12;1;4;1;0;0;0;10;1
1;3;5,300000191;37;12;1;1;1;0;0;0;10;1
0;3;5,300000191;51;9;1;3;1;0;0;0;10;1
1;3;5,300000191;40;14;1;3;1;0;0;0;10;1
0;3;5,300000191;38;12;1;5;1;0;0;0;10;1
0;3;5,300000191;31;13;0;1;1;0;0;0;10;1
0;3;5,300000191;36;12;0;6;1;0;0;0;10;1
0;3;5,300000191;45;14;1;1;1;0;0;0;10;1
0;3;5,300000191;43;12;1;3;1;0;0;0;10;1
0;1;6;49;6;1;2;1;0;1;0;14;0
0;3;6;25;11;1;3;1;0;1;0;14;1
0;2;6;30;18;0;1;1;0;1;0;14;0
0;3;6;49;12;0;1;1;0;1;0;14;1
0;1;6;55;8;1;2;1;0;1;0;14;0
0;3;6;56;7;1;1;1;0;1;0;14;1
0;3;6;30;12;1;5;1;0;1;0;14;1
0;3;6;52;11;1;2;1;0;1;0;14;1
0;3;6;44;16;1;4;1;0;1;0;14;1
0;3;6;52;16;1;4;1;0;1;0;14;1
0;3;6;28;12;0;1;1;0;1;0;14;1
0;3;6;38;10;1;2;1;0;1;0;14;1
0;3;6;26;12;1;3;1;0;1;0;14;1
0;3;6;42;13;1;5;1;0;1;0;14;1
0;3;6;47;13;0;1;1;0;1;0;14;1
0;3;6;44;13;1;3;1;0;1;0;14;1
0;3;6;32;16;1;4;1;0;1;0;14;1
0;3;6;40;18;1;6;1;0;1;0;14;1
0;2;6;51;9;1;1;0;0;1;0;14;0
0;3;6;36;14;0;1;1;0;1;0;14;1
0;3;6;27;16;0;1;1;0;1;0;14;1
0;3;6;34;13;1;5;1;0;1;0;14;1
0;3;6;33;12;1;6;1;0;1;0;14;1
0;3;6;34;13;1;4;1;0;1;0;14;1
0;3;6;25;14;0;1;1;0;1;0;14;1
0;3;6;27;11;1;2;1;0;1;0;14;1
0;3;6;31;13;1;2;1;0;1;0;14;1
0;1;6;30;15;1;4;0;0;1;0;14;0
0;3;6;41;16;0;1;1;0;1;0;14;1
0;3;6;28;12;1;5;1;0;1;0;14;1
0;3;6;33;18;1;4;1;0;1;0;14;1
0;3;6;57;18;1;2;1;0;1;0;14;1
0;3;6;32;18;1;4;1;0;1;0;14;1
0;3;6;46;11;1;3;0;0;1;0;14;1
0;2;6;28;12;1;3;0;0;1;0;14;0
0;3;5,300000191;37;16;1;4;1;0;1;0;10,5;1
1;3;5,300000191;34;14;1;4;1;0;1;0;10,5;1
0;3;5,300000191;48;14;1;1;1;0;1;0;10,5;1
0;3;5,300000191;40;12;1;2;0;0;1;0;10,5;1
0;3;5,300000191;31;16;1;4;1;0;1;0;10,5;1
0;3;5,300000191;56;12;1;2;1;0;1;0;10,5;1
0;3;3,200000048;55;12;1;2;1;0;0;0;30;1
0;3;3,200000048;45;12;1;4;0;0;0;0;30;1
0;3;3,200000048;28;12;0;8;0;0;0;0;30;1
0;3;3,200000048;40;16;1;4;1;0;0;0;30;1
0;3;3,200000048;42;12;1;4;0;0;0;0;30;1
0;3;3,299999952;29;12;1;2;1;1;0;0;26;1
0;3;3,299999952;32;15;1;3;1;1;0;0;26;1
1;3;10,89999962;52;14;1;2;1;0;0;1;16;1
0;3;10,89999962;56;12;1;2;1;0;0;1;16;1
0;3;10,89999962;49;0;1;5;0;0;0;1;16;1
0;2;10,89999962;27;15;0;5;0;0;0;1;16;0
0;3;10,89999962;43;11;1;4;1;0;0;1;16;1
0;3;10,89999962;28;12;1;3;0;0;0;1;16;1
0;3;10,89999962;37;13;1;5;1;0;0;1;16;1
0;3;10,89999962;29;12;1;5;1;0;0;1;16;1
0;3;10,89999962;31;12;1;4;1;0;0;1;16;1
0;3;10,89999962;50;14;1;3;1;0;0;1;16;1
0;3;5,099999905;27;12;1;4;1;1;0;0;18;1
0;3;5,099999905;35;13;1;2;1;1;0;0;18;1
0;3;5,099999905;31;12;1;1;1;1;0;0;18;1
0;3;5,099999905;34;12;1;4;1;1;0;0;18;1
0;3;5,099999905;29;14;1;3;1;1;0;0;18;1
0;3;5,099999905;30;16;1;1;1;1;0;0;18;1
0;1;5,099999905;56;12;1;4;1;1;0;0;18;0
0;3;5,099999905;51;16;1;4;1;1;0;0;18;1
0;3;5,099999905;42;12;1;3;1;1;0;0;18;1
0;3;5,099999905;29;10;1;3;1;1;0;0;18;1
0;3;5,099999905;29;18;1;2;1;1;0;0;18;1
0;3;5,099999905;43;12;1;2;1;1;0;0;18;1
0;3;5,800000191;57;12;1;3;1;0;0;1;12;1
0;3;5,800000191;52;10;1;2;1;0;0;1;12;1
0;3;5,800000191;59;12;1;2;1;0;0;1;12;1
0;1;5,800000191;49;1;0;2;0;0;0;1;12;0
0;3;5,800000191;48;8;1;7;1;0;0;1;12;1
0;3;5,800000191;43;12;1;4;1;0;0;1;12;1
0;3;5,800000191;46;8;1;3;1;0;0;1;12;1
0;3;7,599999905;31;12;0;1;1;0;1;0;21;1
0;3;7,599999905;27;11;1;4;1;0;1;0;21;1
0;3;7,599999905;35;13;1;1;1;0;1;0;21;1
0;3;7,599999905;34;13;0;1;1;0;1;0;21;1
0;3;7,599999905;59;18;1;2;1;0;1;0;21;1
0;3;7,599999905;31;18;1;2;1;0;1;0;21;1
0;3;7,599999905;42;17;1;5;1;0;1;0;21;1
0;3;5,800000191;26;16;0;1;1;0;0;0;18;1
0;3;5,800000191;28;13;0;1;1;0;0;0;18;1
1;3;5,800000191;32;15;1;3;1;0;0;0;18;1
1;3;5,800000191;25;12;0;1;1;0;0;0;18;1
0;1;5,800000191;40;12;1;1;1;0;0;0;18;0
0;3;5,800000191;48;14;1;5;0;0;0;0;18;1
0;3;5,800000191;28;15;0;1;1;0;0;0;18;1
0;3;5,800000191;31;13;1;3;1;0;0;0;18;1
0;3;5,800000191;36;12;1;4;1;0;0;0;18;1
0;3;5,800000191;54;12;1;2;1;0;0;0;18;1
0;3;5,800000191;50;16;1;1;1;0;0;0;18;1
0;3;5,800000191;55;18;1;2;1;0;0;0;18;1
0;3;5;40;18;0;1;1;0;0;1;24;1
0;3;5;30;16;1;3;1;0;0;1;24;1
1;3;4,800000191;38;17;0;1;1;0;1;0;24;1
0;3;4,800000191;30;12;1;1;1;0;1;0;24;1
0;3;4,800000191;32;12;1;4;1;0;1;0;24;1
0;3;4,800000191;41;12;1;4;1;0;1;0;24;1
0;3;4,800000191;42;17;1;4;1;0;1;0;24;1
0;3;4,800000191;43;18;1;2;1;0;1;0;24;1
0;3;4,800000191;50;18;1;4;1;0;1;0;24;1
0;3;5;25;10;1;1;1;0;0;1;24;1
0;3;5;25;9;1;2;1;0;0;1;24;1
0;3;5;59;8;1;5;1;0;0;1;24;1
0;3;5;50;18;1;4;1;0;0;1;24;1
0;3;5;40;17;1;5;1;0;0;1;24;1
0;3;5;39;12;0;3;1;0;0;1;24;1
0;3;5;45;15;1;2;1;0;0;1;24;1
0;2;5;44;16;1;5;0;0;0;1;24;0
0;1;5;55;13;0;2;1;0;0;1;24;0
0;3;5;47;16;1;2;1;0;0;1;24;1
0;1;5;54;12;0;2;1;0;0;1;24;0
0;3;5;48;12;0;2;1;0;0;1;24;1
0;3;5;34;12;1;6;1;0;0;1;24;1
0;3;5;27;12;1;6;1;0;0;1;24;1
0;3;5;47;7;1;2;1;0;0;1;24;1
0;3;5;26;11;1;4;1;0;0;1;24;1
0;3;5;35;11;1;4;1;0;0;1;24;1
0;3;5;47;12;1;1;1;0;0;1;24;1
1;3;5;54;12;1;3;1;0;0;1;24;1
0;2;5;51;16;1;5;1;0;0;1;24;0
0;3;5;44;12;1;2;1;0;0;1;24;1
0;3;5,800000191;34;12;1;6;1;0;0;0;27;1
0;2;5,800000191;52;17;1;2;1;0;0;0;27;0
0;3;6,800000191;35;16;1;5;1;0;1;0;20;1
0;3;6,800000191;28;7;1;1;1;0;1;0;20;1
0;3;6,800000191;43;14;1;1;1;0;1;0;20;1
0;3;3,299999952;25;14;0;1;1;1;0;0;26;1
0;3;3,299999952;26;12;0;1;0;1;0;0;26;1
0;3;7,599999905;27;12;1;4;1;0;1;0;21;1
0;3;7,599999905;39;12;1;6;1;0;1;0;21;1
0;3;7,599999905;59;13;1;2;1;0;1;0;21;1
0;3;7,599999905;36;16;1;3;1;0;1;0;21;1
0;3;7,599999905;25;14;1;3;1;0;1;0;21;1
0;3;7,599999905;54;11;1;2;1;0;1;0;21;1
0;3;7,599999905;35;12;1;2;1;0;1;0;21;1
0;2;7,599999905;46;12;1;1;1;0;1;0;21;0
0;3;5,099999905;40;18;1;5;1;1;0;0;18;1
0;3;5,099999905;40;14;1;4;1;1;0;0;18;1
0;3;5,099999905;36;12;1;2;1;1;0;0;18;1
0;3;5,099999905;51;12;1;5;1;1;0;0;18;1
0;3;5,099999905;35;12;1;4;1;1;0;0;18;1
0;3;5,099999905;46;12;1;2;1;1;0;0;18;1
0;3;5,099999905;44;10;1;3;1;1;0;0;18;1
0;3;5,099999905;47;7;1;2;1;1;0;0;18;1
0;3;5,099999905;32;12;1;3;1;1;0;0;18;1
0;3;5,099999905;38;11;0;1;1;1;0;0;18;1
0;3;5,099999905;52;9;1;2;1;1;0;0;18;1
0;3;5,099999905;27;12;1;4;1;1;0;0;18;1
0;3;5,099999905;28;12;0;1;1;1;0;0;18;1
0;3;5,099999905;30;12;1;5;1;1;0;0;18;1
0;3;3,900000095;38;14;1;5;0;0;0;1;2,5;1
0;3;3,900000095;40;12;1;6;1;0;0;1;2,5;1
0;3;3,900000095;32;12;1;4;1;0;0;1;2,5;1
0;3;3,900000095;32;18;1;2;0;0;0;1;2,5;1
0;3;3,900000095;26;11;0;1;0;0;0;1;2,5;1
0;3;5,800000191;36;13;1;2;0;0;0;1;12;1
0;3;5,800000191;38;12;1;4;0;0;0;1;12;1
0;3;6;34;16;1;2;1;0;1;0;14;1
0;3;6;54;12;1;1;1;0;1;0;14;1
0;3;6;56;16;1;3;1;0;1;0;14;1
0;3;6;52;16;1;2;1;0;1;0;14;1
0;3;6;45;16;1;5;1;0;1;0;14;1
0;2;6;28;18;1;2;1;0;1;0;14;0
0;3;6;30;18;0;1;1;0;1;0;14;1
0;3;6;40;18;1;3;1;0;1;0;14;1
0;3;6;40;18;1;2;1;0;1;0;14;1
0;3;6,400000095;28;16;0;1;1;0;0;0;20;1
0;1;6,400000095;34;14;1;1;1;0;0;0;20;0
0;3;6,400000095;33;14;1;1;1;0;0;0;20;1
1;1;6,400000095;25;12;0;1;1;0;0;0;20;0
1;3;6,400000095;37;12;1;3;1;0;0;0;20;1
0;1;6,400000095;57;15;1;1;1;0;0;0;20;0
0;3;6,400000095;28;16;0;1;1;0;0;0;20;1
0;3;6,400000095;33;12;1;1;1;0;0;0;20;1
1;2;6,400000095;35;12;1;1;1;0;0;0;20;0
0;1;6,400000095;46;9;1;3;1;0;0;0;20;0
0;3;6,400000095;40;18;0;1;1;0;0;0;20;1
0;3;6,400000095;37;9;1;2;1;0;0;0;20;1
0;3;6,400000095;41;14;1;3;1;0;0;0;20;1
0;3;6,400000095;29;15;1;2;0;0;0;0;20;1
0;3;5,800000191;28;15;0;1;0;0;0;1;12;1
0;3;5,800000191;46;18;1;7;1;0;0;1;12;1
0;1;5,800000191;35;12;1;6;0;0;0;1;12;0
0;3;5,800000191;29;12;1;4;1;0;0;1;12;1
0;2;5,800000191;30;13;1;3;1;0;0;1;12;0
0;1;5,800000191;32;11;1;4;0;0;0;1;12;0
0;3;5,800000191;58;12;1;6;0;0;0;1;12;1
1;3;5,800000191;38;12;1;1;0;0;0;1;12;1
0;3;6,800000191;42;18;1;2;1;0;0;0;16;1
0;3;6,800000191;38;17;1;5;1;0;0;0;16;1
0;3;6,800000191;54;12;1;2;1;0;0;0;16;1
1;3;6,800000191;41;14;1;2;1;0;0;0;16;1
0;3;6,800000191;41;18;0;1;1;0;0;0;16;1
0;3;6,800000191;25;13;1;1;1;0;0;0;16;1
0;3;6,800000191;39;15;1;3;1;0;0;0;16;1
0;3;6,800000191;33;12;1;1;0;0;0;0;16;1
0;3;6,800000191;40;16;1;1;1;0;0;0;16;1
0;3;6,800000191;25;12;0;1;1;0;0;0;16;1
0;3;6,800000191;38;15;1;2;1;0;0;0;16;1
0;3;6,800000191;34;18;0;1;1;0;0;0;16;1
0;3;6,800000191;27;16;0;1;1;0;0;0;16;1
0;3;6,800000191;26;17;0;1;1;0;0;0;16;1
0;1;3,799999952;32;17;0;1;0;1;0;0;25;0
0;3;3,799999952;29;13;0;1;0;1;0;0;25;1
0;3;3,799999952;46;18;1;3;0;1;0;0;25;1
0;3;3,799999952;35;18;1;4;1;1;0;0;25;1
0;2;3,799999952;25;12;1;4;1;1;0;0;25;0
0;3;3,799999952;32;12;1;2;0;1;0;0;25;1
0;3;3,799999952;29;14;0;1;0;1;0;0;25;1
0;3;3,799999952;41;11;1;4;1;1;0;0;25;1
0;3;3,799999952;40;14;1;5;1;1;0;0;25;1
0;3;3,799999952;34;16;1;3;1;1;0;0;25;1
0;3;3,799999952;32;14;0;2;1;1;0;0;25;1
0;3;3,799999952;57;13;1;2;0;1;0;0;25;1
0;3;3,799999952;34;16;1;3;1;1;0;0;25;1
0;3;3,799999952;52;12;1;2;1;1;0;0;25;1
0;3;3,799999952;39;13;1;4;1;1;0;0;25;1
0;3;7,300000191;32;12;1;1;1;0;0;1;20,5;1
0;3;7,300000191;26;16;0;1;1;0;0;1;20,5;1
0;3;7,300000191;28;15;1;2;1;0;0;1;20,5;1
0;3;7,300000191;57;16;1;2;1;0;0;1;20,5;1
0;3;7,300000191;32;16;1;4;1;0;0;1;20,5;1
0;3;7,300000191;49;12;1;3;1;0;0;1;20,5;1
0;3;7,300000191;44;8;1;5;1;0;0;1;20,5;1
0;3;7,300000191;37;12;1;7;0;0;0;1;20,5;1
0;3;7,300000191;44;14;1;2;1;0;0;1;20,5;1
0;3;7,300000191;27;18;0;1;1;0;0;1;20,5;1
0;3;7,300000191;37;14;1;4;1;0;0;1;20,5;1
0;3;7,300000191;36;16;1;4;1;0;0;1;20,5;1
0;3;7,300000191;26;15;1;2;1;0;0;1;20,5;1
0;3;7,300000191;34;14;1;1;1;0;0;1;20,5;1
0;3;7,300000191;31;16;0;1;1;0;0;1;20,5;1
0;3;7,300000191;26;15;1;3;0;0;0;1;20,5;1
0;3;7,300000191;38;14;1;1;0;0;0;1;20,5;1
1;3;7,300000191;40;12;1;1;0;0;0;1;20,5;1
0;3;7,300000191;49;10;1;3;1;0;0;1;20,5;1
0;3;7,300000191;34;13;0;1;0;0;0;1;20,5;1
0;3;7,300000191;25;9;1;2;1;0;0;1;20,5;1
0;1;7,300000191;27;9;0;1;1;0;0;1;20,5;0
0;3;7,300000191;39;12;1;3;1;0;0;1;20,5;1
0;3;7,300000191;34;12;1;5;1;0;0;1;20,5;1
0;3;7,300000191;34;12;1;4;1;0;0;1;20,5;1
1;3;7,300000191;47;8;1;3;0;0;0;1;20,5;1
0;3;7,300000191;54;10;1;5;0;0;0;1;20,5;1
0;3;7,300000191;33;16;1;5;1;0;0;1;20,5;1
0;3;7,300000191;39;17;1;4;1;0;0;1;20,5;1
0;3;7,300000191;33;18;1;4;1;0;0;1;20,5;1
0;3;7,300000191;25;12;1;4;1;0;0;1;20,5;1
0;3;7,300000191;36;0;1;3;1;0;0;1;20,5;1
0;3;7,300000191;45;13;1;2;1;0;0;1;20,5;1
0;3;7,300000191;27;14;1;2;1;0;0;1;20,5;1
0;3;5,800000191;40;12;1;4;1;0;0;0;27;1
0;3;5,800000191;50;12;1;7;1;0;0;0;27;1
0;3;5,800000191;34;12;0;1;1;0;0;0;27;1
0;3;5,800000191;39;12;1;4;1;0;0;0;27;1
0;3;5,800000191;32;16;0;1;1;0;0;0;27;1
1;3;5,800000191;29;12;0;1;1;0;0;0;27;1
0;3;5,800000191;26;14;0;1;1;0;0;0;27;1
0;3;5,800000191;38;14;1;2;1;0;0;0;27;1
0;3;5,800000191;25;14;1;3;1;0;0;0;27;1
0;3;5,800000191;28;18;1;2;1;0;0;0;27;1
0;3;4,300000191;28;12;0;2;1;0;1;0;25;1
0;3;4,300000191;45;18;1;4;1;0;1;0;25;1
0;3;6,699999809;38;14;1;3;1;0;0;1;23;1
0;3;6,699999809;45;12;1;4;0;0;0;1;23;1
0;3;6,699999809;41;14;1;4;0;0;0;1;23;1
0;3;6,699999809;55;18;1;5;0;0;0;1;23;1
0;3;6,699999809;42;14;1;3;1;0;0;1;23;1
0;3;6,699999809;48;13;1;2;1;0;0;1;23;1
0;3;6,699999809;52;12;1;2;1;0;0;1;23;1
1;3;6,699999809;27;12;0;1;1;0;0;1;23;1
0;3;7,900000095;55;18;0;1;1;0;0;1;3;1
0;3;7,900000095;38;12;1;2;1;0;0;1;3;1
0;3;7,900000095;27;18;1;2;1;0;0;1;3;1
0;3;7,900000095;35;18;1;1;1;0;0;1;3;1
0;3;7,900000095;59;12;1;3;1;0;0;1;3;1
0;3;7,900000095;28;12;1;3;1;0;0;1;3;1
0;3;6,699999809;36;16;1;3;1;0;0;1;23;1
0;3;6,699999809;55;9;1;3;1;0;0;1;23;1
0;1;6,699999809;58;12;1;2;1;0;0;1;23;0
0;3;6,699999809;26;14;1;4;0;0;0;1;23;1
0;3;6,800000191;38;14;1;4;0;0;1;0;20;1
0;3;6,800000191;35;15;1;4;0;0;1;0;20;1
0;3;6,800000191;31;16;0;1;1;0;1;0;20;1
0;3;6,800000191;51;12;1;3;0;0;1;0;20;1
0;3;6,800000191;52;8;1;3;0;0;1;0;20;1
0;1;6,800000191;33;10;0;3;0;0;1;0;20;0
0;3;6,800000191;28;10;1;3;1;0;1;0;20;1
0;3;6,800000191;29;12;1;4;1;0;1;0;20;1
1;3;6,800000191;31;12;1;6;1;0;1;0;20;1
0;3;6,800000191;45;13;1;4;0;0;1;0;20;1
0;3;6,800000191;35;16;1;1;1;0;1;0;20;1
0;3;6,800000191;28;18;0;1;1;0;1;0;20;1
0;1;6,800000191;26;16;0;1;1;0;1;0;20;0
0;1;6,800000191;50;9;1;4;0;0;1;0;20;0
0;3;6,800000191;29;14;1;3;0;0;1;0;20;1
0;3;6,800000191;45;7;1;4;1;0;1;0;20;1
0;1;6,800000191;45;13;1;1;0;0;1;0;20;0
0;3;6,800000191;36;18;1;1;1;0;1;0;20;1
0;3;6,800000191;25;12;0;4;0;0;1;0;20;1
0;3;6,800000191;53;8;1;3;0;0;1;0;20;1
0;3;6,800000191;59;8;1;2;0;0;1;0;20;1
0;3;6,800000191;49;13;1;4;0;0;1;0;20;1
0;3;6,800000191;28;9;1;4;1;0;1;0;20;1
0;3;6,800000191;25;6;1;4;1;0;1;0;20;1
1;2;6,800000191;39;14;1;4;0;0;1;0;20;0
0;3;6,800000191;42;14;1;1;0;0;1;0;20;1
0;3;6,800000191;58;12;1;3;0;0;1;0;20;1
0;3;6,800000191;53;12;1;2;1;0;1;0;20;1
1;3;6,800000191;38;8;1;2;1;0;1;0;20;1
1;3;3,799999952;39;18;1;2;1;1;0;0;28;1
0;3;3,799999952;43;12;1;3;1;1;0;0;28;1
0;2;5;49;12;1;3;1;0;0;1;24;0
0;3;5;58;12;0;1;1;0;0;1;24;1
0;3;5;39;13;1;1;1;0;0;1;24;1
0;3;5;36;12;1;3;1;0;0;1;24;1
0;3;5;39;16;1;2;1;0;0;1;24;1
0;3;5;45;11;1;2;1;0;0;1;24;1
0;3;5;58;6;1;3;1;0;0;1;24;1
0;3;5;29;16;0;1;1;0;0;1;24;1
0;1;5;36;14;1;2;1;0;0;1;24;0
0;3;5;49;7;1;4;1;0;0;1;24;1
0;3;5;53;12;1;5;1;0;0;1;24;1
0;3;5;25;13;1;3;1;0;0;1;24;1
0;3;5;34;18;1;3;1;0;0;1;24;1
0;3;5;31;11;1;4;1;0;0;1;24;1
0;3;5;33;18;1;4;1;0;0;1;24;1
0;3;5;30;11;1;1;1;0;0;1;24;1
0;3;5;30;15;1;3;0;0;0;1;24;1
0;3;5;31;12;0;1;1;0;0;1;24;1
0;3;5;57;6;1;3;1;0;0;1;24;1
0;3;5;53;18;1;2;1;0;0;1;24;1
0;3;5;33;12;1;1;1;0;0;1;24;1
0;3;5;53;12;1;3;1;0;0;1;24;1
0;3;5;43;12;1;4;1;0;0;1;24;1
0;3;5;53;14;1;2;0;0;0;1;24;1
0;3;5;47;12;1;2;1;0;0;1;24;1
0;3;5;33;14;1;4;1;0;0;1;24;1
0;3;5;25;16;1;4;0;0;0;1;24;1
0;2;5;27;14;1;3;0;0;0;1;24;0
0;3;5;26;14;1;1;1;0;0;1;24;1
0;3;5;58;12;1;2;0;0;0;1;24;1
0;3;5;39;12;1;1;0;0;0;1;24;1
0;3;5;53;16;1;4;0;0;0;1;24;1
0;3;5,800000191;26;12;1;2;1;0;0;1;13;1
0;3;5,800000191;44;18;1;4;1;0;0;1;13;1
0;3;5,800000191;32;12;1;3;1;0;0;1;13;1
0;3;5,800000191;25;12;1;3;1;0;0;1;13;1
0;3;5,800000191;45;12;1;2;1;0;0;1;13;1
0;3;5,800000191;41;12;1;4;1;0;0;1;13;1
0;3;5,800000191;37;12;1;5;0;0;0;1;13;1
0;3;5,800000191;26;12;1;4;1;0;0;1;13;1
0;3;5,800000191;47;12;1;1;0;0;0;1;13;1
0;3;5;38;12;1;4;1;0;0;1;24;1
0;3;5;26;12;1;2;1;0;0;1;24;1
0;3;5;35;15;1;5;1;0;0;1;24;1
1;3;5;28;18;1;2;1;0;0;1;24;1
0;3;5;43;8;1;2;1;0;0;1;24;1
0;3;5;26;12;1;3;1;0;0;1;24;1
1;3;5;50;12;1;2;1;0;0;1;24;1
0;3;5;43;13;1;4;1;0;0;1;24;1
0;3;5;45;12;1;4;1;0;0;1;24;1
0;3;5;44;16;1;1;1;0;0;1;24;1
0;3;5;27;14;1;1;1;0;0;1;24;1
0;3;5;25;13;1;1;1;0;0;1;24;1
1;3;5;53;12;1;2;1;0;0;1;24;1
0;3;5;38;18;1;4;0;0;0;1;24;1
1;3;3,299999952;34;18;1;2;1;1;0;0;26;1
0;3;3,299999952;34;16;0;1;1;1;0;0;26;1
0;3;3,299999952;25;17;0;1;1;1;0;0;26;1
